x_m,y_m,time_mean_s,time_sd_s,time_ci_lower_s,time_ci_upper_s,time_prior_dominance,asymmetry_mean_ms,asymmetry_sd_ms,asymmetry_ci_lower_ms,asymmetry_ci_upper_ms,asymmetry_prior_dominance
0.447333333,2.379,0.423220605,0.0285981669,0.367169228,0.479271982,0.138056152,-15.5996547,25.6979594,-65.9667295,34.7674202,0.259148237
0.488,2.379,0.420299214,0.0277184501,0.36597205,0.474626378,0.136278618,-16.8449731,24.2870235,-64.4466644,30.7567183,0.249369955
0.528666667,2.379,0.417627338,0.0270784189,0.364554613,0.470700064,0.13538712,-18.0026202,23.0749224,-63.2286372,27.2233967,0.240779954
0.569333333,2.379,0.415197889,0.0266373153,0.362989711,0.467406068,0.135245718,-19.0752792,22.0478246,-62.2882214,24.1376631,0.23339669
0.61,2.379,0.413003778,0.0263548787,0.361349165,0.464658391,0.135703371,-20.0656329,21.1899714,-61.5972136,21.4659478,0.227196303
0.650666667,2.379,0.411037916,0.0261933775,0.359699839,0.462375992,0.136606685,-20.9763645,20.48406,-61.1243843,19.1716554,0.222116217
0.691333333,2.379,0.409293213,0.0261190533,0.358100809,0.460485617,0.137810328,-21.8101568,19.9118181,-60.8366031,17.2162894,0.218062097
0.732,2.379,0.407762581,0.0261029172,0.356601803,0.458923359,0.139184233,-22.569693,19.454691,-60.7001868,15.5608007,0.21491707
0.772666667,2.379,0.406438931,0.0261209874,0.355242736,0.457635126,0.140617644,-23.2576561,19.0945472,-60.682281,14.1669688,0.21255183
0.813333333,2.379,0.405315174,0.0261541217,0.354054037,0.456576311,0.142020564,-23.8767291,18.8143077,-60.7520946,12.9986365,0.210834229
0.854,2.379,0.404384221,0.026187603,0.353057462,0.45571098,0.143323363,-24.4295949,18.5984362,-60.88186,12.0226702,0.209637359
0.894666667,2.379,0.403638983,0.026210606,0.352267139,0.455010827,0.144475248,-24.9189367,18.4332601,-61.0474626,11.2095893,0.208845525
0.935333333,2.379,0.403072371,0.0262156311,0.351690678,0.454454064,0.14544212,-25.3474374,18.307126,-61.228745,10.5338703,0.208358045
0.976,2.379,0.402677297,0.0261979594,0.35133024,0.454024353,0.146204212,-25.7177801,18.2104136,-61.4095348,9.9739747,0.208091086
1.01666667,2.379,0.40244667,0.0261551531,0.351183512,0.453709828,0.146753729,-26.0326477,18.1354432,-61.5774633,9.5121679,0.207977938
1.05733333,2.379,0.402373403,0.0260866119,0.351244583,0.453502222,0.147092621,-26.2947233,18.0763121,-61.723644,9.13419744,0.207968177
1.098,2.379,0.402450406,0.0259931849,0.3515047,0.453396112,0.147230551,-26.5066899,18.0286884,-61.8422699,8.82889005,0.208026096
1.13866667,2.379,0.40267059,0.0258768314,0.351952933,0.453388248,0.147183056,-26.6712306,17.9895868,-61.9301728,8.58771164,0.208128737
1.17933333,2.379,0.403026867,0.0257403252,0.352576756,0.453476977,0.146969921,-26.7910283,17.9571412,-61.9863782,8.40432174,0.208263748
1.22,2.379,0.403512147,0.0255869942,0.35336256,0.453661734,0.146613717,-26.868766,17.9303847,-62.0116743,8.27414228,0.208427224
1.26066667,2.379,0.404119342,0.0254204895,0.354296098,0.453942585,0.146138498,-26.9071268,17.9090432,-62.0082065,8.19395284,0.208621618
1.30133333,2.379,0.404841362,0.0252445802,0.355362894,0.45431983,0.145568637,-26.9087937,17.8933455,-61.9791065,8.16151904,0.2088538
1.342,2.379,0.405671119,0.0250629707,0.356548599,0.454793638,0.144927777,-26.8764498,17.8838528,-61.9281573,8.17525771,0.20913328
1.38266667,2.379,0.406601523,0.0248791398,0.357839305,0.455363741,0.14423792,-26.8127779,17.8813078,-61.8594973,8.23394143,0.209470636
1.42333333,2.379,0.407625486,0.0246962028,0.359221818,0.456029154,0.143518624,-26.7204612,17.8865049,-61.7773666,8.33644407,0.209876137
1.464,2.379,0.408735919,0.0245167971,0.360683879,0.456787958,0.142786355,-26.6021827,17.9001819,-61.6858946,8.48152919,0.210358611
1.50466667,2.379,0.409925732,0.024342997,0.362214335,0.45763713,0.142053986,-26.4606254,17.9229358,-61.5889339,8.66768319,0.210924542
1.54533333,2.379,0.411187838,0.0241762585,0.363803242,0.458572434,0.141330482,-26.2984722,17.9551601,-61.4899394,8.89299491,0.21157743
1.586,2.379,0.412515146,0.0240173995,0.365441908,0.459588384,0.140620789,-26.1184063,17.9970089,-61.3918956,9.155083,0.212317418
1.62666667,2.379,0.413900568,0.0238666176,0.367122857,0.460678279,0.139925944,-25.9231106,18.0483839,-61.297293,9.45107169,0.213141193
1.66733333,2.379,0.415337016,0.0237235486,0.368839715,0.461834316,0.13924343,-25.7152682,18.1089465,-61.2081512,9.7776148,0.214042176
1.708,2.379,0.416817399,0.0235873671,0.370587009,0.463047789,0.138567781,-25.4975621,18.1781549,-61.126091,10.1309668,0.215010975
1.74866667,2.379,0.418334629,0.0234569297,0.372359892,0.464309366,0.137891452,-25.2726752,18.2553224,-61.0524497,10.5070993,0.216036113
1.78933333,2.379,0.419881617,0.0233309629,0.374153771,0.465609464,0.137205941,-25.0432906,18.3396993,-60.9884407,10.9018594,0.217105006
1.83,2.379,0.421451275,0.0232082937,0.375963855,0.466938695,0.136503187,-24.8120914,18.4305736,-60.9353519,11.3111691,0.218205165
1.87066667,2.379,0.423038245,0.0230885874,0.377785445,0.468291044,0.135780567,-24.5811379,18.5274685,-60.8943089,11.7320332,0.219327814
1.91133333,2.379,0.424644098,0.0229739046,0.379616072,0.469672124,0.135051991,-24.3499998,18.6304282,-60.8649682,12.1649686,0.22047517
1.952,2.379,0.426272138,0.0228671199,0.381453406,0.471090869,0.134336573,-24.1176244,18.7396689,-60.8467005,12.6114518,0.221652555
1.99266667,2.379,0.427925667,0.0227711781,0.383294978,0.472556356,0.133653569,-23.8829586,18.8553846,-60.8388334,13.0729161,0.222864845
2.03333333,2.379,0.429607989,0.0226888487,0.385138663,0.474077315,0.133020885,-23.6449498,18.9776639,-60.8404876,13.550588,0.224115465
2.074,2.379,0.431322407,0.0226225169,0.386983089,0.475661726,0.132453815,-23.4025449,19.1064342,-60.8504679,14.0453781,0.225405721
2.11466667,2.379,0.433072225,0.0225740176,0.388827963,0.477316486,0.131964042,-23.1546912,19.241433,-60.8672069,14.5578245,0.226734428
2.15533333,2.379,0.434860744,0.0225445144,0.390674308,0.47904718,0.131558909,-22.9003357,19.3822048,-60.8887591,15.0880877,0.228097826
2.196,2.379,0.436691269,0.0225344312,0.392524595,0.480857943,0.131241014,-22.6384255,19.5281234,-60.9128441,15.635993,0.229489786
2.23666667,2.379,0.438567103,0.0225434376,0.394382777,0.482751428,0.131008122,-22.3679079,19.6784365,-60.9369347,16.2011189,0.230902251
2.27733333,2.379,0.440491548,0.0225704892,0.396254202,0.484728894,0.130853415,-22.08773,19.8323326,-60.9583876,16.7829277,0.232325922
2.318,2.379,0.442467908,0.0226139232,0.398145433,0.486790383,0.130766048,-21.7968387,19.9890279,-60.9746135,17.380936,0.233751139
2.35866667,2.379,0.444499486,0.022671606,0.400063955,0.488935018,0.130732013,-21.4941814,20.1478714,-60.9832838,17.9949209,0.235168962
2.39933333,2.379,0.446589586,0.0227411279,0.402017794,0.491161377,0.130735259,-21.1787051,20.3084684,-60.9825717,18.6251614,0.236572411
2.44,2.379,0.44874151,0.0228200416,0.40401505,0.493467969,0.130759052,-20.849357,20.4708191,-60.9714252,19.2727111,0.237957861
2.48066667,2.379,0.450958561,0.0229061401,0.406063351,0.495853771,0.130787531,-20.5050842,20.6354741,-60.9498701,19.9397018,0.23932658
2.52133333,2.379,0.453244043,0.0229977709,0.40816924,0.498318846,0.130807445,-20.1448337,20.8037027,-60.9193417,20.6296742,0.240686371
2.562,2.379,0.455601259,0.0230941833,0.410337491,0.500865026,0.130810031,-19.7675528,20.9776745,-60.8830393,21.3479336,0.242053311
2.60266667,2.379,0.458033511,0.0231959101,0.412570363,0.50349666,0.130793038,-19.3721886,21.1606498,-60.8463001,22.1019229,0.243453517
2.64333333,2.379,0.460544104,0.023305179,0.414866793,0.506221416,0.130762833,-18.9576882,21.3571742,-60.8169804,22.901604,0.244924868
2.684,2.379,0.46313634,0.0234263505,0.417221537,0.509051143,0.13073656,-18.5229987,21.5732688,-60.8058286,23.7598312,0.24651856
2.72466667,2.379,0.465813523,0.0235663716,0.419624283,0.512002762,0.13074425,-18.0670673,21.8166046,-60.8268266,24.692692,0.248300311
2.76533333,2.379,0.468578955,0.0237352237,0.422058771,0.515099138,0.130830715,-17.5888411,22.0966429,-60.8974652,25.7197831,0.250350994
2.806,2.379,0.471435939,0.0239463297,0.424501996,0.518369883,0.131056993,-17.0872671,22.4247212,-61.0389131,26.8643789,0.252766378
2.84666667,2.379,0.47438778,0.0242168651,0.426923597,0.521851963,0.131500987,-16.5612927,22.8140598,-61.2760282,28.1534429,0.255655684
2.88733333,2.379,0.47743778,0.0245678985,0.429285584,0.525589976,0.132256869,-16.0098648,23.2796624,-61.6371647,29.6174351,0.259138631
2.928,2.379,0.480589242,0.0250242762,0.431542561,0.529635922,0.133432776,-15.4319306,23.8380934,-62.1537352,31.289874,0.263340764
2.96866667,2.379,0.483845469,0.0256141678,0.433642622,0.534048315,0.135146432,-14.8264372,24.5071229,-62.8595154,33.2066409,0.268387074
3.00933333,2.379,0.487209764,0.026368228,0.435528987,0.538890542,0.137518585,-14.1923319,25.3052513,-63.789713,35.4050492,0.274394172
3.05,2.379,0.490685432,0.0273183997,0.437142352,0.544228511,0.140664617,-13.5285616,26.2511501,-64.9798704,37.9227472,0.281461648
3.09066667,2.379,0.494275774,0.0284964774,0.438423704,0.550127843,0.144685248,-12.8340735,27.3630739,-66.4647128,40.7965658,0.289663537
3.13133333,2.379,0.497984094,0.0299326385,0.4393172,0.556650987,0.149657694,-12.1078148,28.6583115,-68.2770731,44.0614435,0.299040958
3.172,2.379,0.501813695,0.0316541853,0.439772632,0.563854758,0.155628782,-11.3487326,30.1527433,-70.4470235,47.7495583,0.309596943
3.21266667,2.379,0.50576788,0.0336847034,0.439747075,0.571788686,0.16261114,-10.555774,31.8605493,-73.0013032,51.8897553,0.321294196
3.25333333,2.379,0.509849953,0.036043733,0.439205534,0.580494371,0.170582926,-9.72788608,33.7940873,-75.9630801,56.507308,0.334056056
3.294,2.379,0.514063216,0.0387469253,0.438120638,0.590005794,0.179490738,-8.86401608,35.9639293,-79.3520222,61.6239901,0.347770488
3.33466667,2.379,0.518410973,0.041806555,0.436471631,0.600350315,0.18925484,-7.96311108,38.3790221,-83.1846122,67.2583901,0.362296512
3.37533333,2.379,0.522896527,0.0452322233,0.434242998,0.611550055,0.199775596,-7.0241182,41.0469279,-87.4746185,73.4263821,0.377472256
3.416,2.379,0.527523181,0.0490315988,0.431423013,0.623623348,0.210940161,-6.04598459,43.9740988,-92.2336345,80.1416654,0.393123727
3.45666667,2.379,0.532294238,0.0532110907,0.428002416,0.636586059,0.222628727,-5.02765737,47.166152,-97.4716165,87.4163018,0.409073467
3.49733333,2.379,0.537213001,0.0577764005,0.423973337,0.650452665,0.234719946,-3.96808366,50.6281181,-103.197372,95.2612044,0.425148412
3.538,2.379,0.542282774,0.0627329376,0.419328475,0.665237072,0.247095355,-2.8662106,54.3646527,-109.418972,103.686551,0.441186468
3.57866667,2.379,0.547506859,0.0680861101,0.414060535,0.680953183,0.259642795,-1.72098531,58.3802045,-116.144084,112.702113,0.457041515
3.61933333,2.379,0.55288856,0.0738415128,0.408161854,0.697615266,0.27225889,-0.531354933,62.6791437,-123.380219,122.317509,0.472586773
3.66,2.379,0.55843118,0.0800050384,0.401624186,0.715238174,0.284850701,0.703733411,67.2658544,-131.134919,132.542385,0.487716575
-3.66,2.4095,0.557715393,0.125988188,0.310783082,0.804647704,0.43946225,-2.34273932,69.7891677,-139.126995,134.441516,0.494890039
-3.61933333,2.4095,0.554578416,0.117554267,0.324176287,0.784980545,0.424680134,-1.06092692,65.0564869,-128.569298,126.447444,0.479788634
-3.57866667,2.4095,0.551518566,0.109639433,0.336629225,0.766407906,0.409706023,0.174381966,60.6224506,-118.643438,118.992202,0.464272301
-3.538,2.4095,0.548534484,0.102235926,0.348155751,0.748913217,0.394639965,1.36427193,56.4825336,-109.33946,112.068004,0.448448031
-3.49733333,2.4095,0.545624813,0.0953360056,0.358769676,0.732479951,0.379594936,2.50982757,52.6322028,-100.647394,105.667049,0.432444122
-3.45666667,2.4095,0.542788197,0.0889317952,0.368485082,0.717091313,0.364694934,3.6121335,49.0668142,-92.5570551,99.7813221,0.41640829
-3.416,2.4095,0.540023279,0.0830150646,0.377316742,0.702729816,0.350072163,4.67227429,45.7814725,-85.057763,94.4023115,0.40050416
-3.37533333,2.4095,0.5373287,0.0775769445,0.385280683,0.689376718,0.335863271,5.69133456,42.7708489,-78.1379889,89.5206581,0.384906069
-3.33466667,2.4095,0.534703105,0.072607571,0.39239488,0.677011329,0.322204719,6.67039891,40.0289565,-71.7849142,85.125712,0.369792273
-3.294,2.4095,0.532145135,0.068095664,0.398680086,0.665610184,0.309227427,7.61055192,37.548889,-65.9839181,81.2050219,0.355336894
-3.25333333,2.4095,0.529653434,0.064028061,0.404160741,0.655146128,0.29705094,8.51287821,35.3225386,-60.7180252,77.7437816,0.3417011
-3.21266667,2.4095,0.527226645,0.0603892426,0.408865904,0.645587385,0.285777519,9.37846236,33.3403203,-55.9673646,74.7242894,0.329024273
-3.172,2.4095,0.52486341,0.0571609073,0.412830091,0.63689673,0.275486634,10.208389,31.5909401,-51.7087158,72.1254937,0.317416009
-3.13133333,2.4095,0.522562373,0.0543216672,0.416093861,0.629030884,0.266230432,11.0037427,30.061253,-47.9152306,69.9227159,0.306949876
-3.09066667,2.4095,0.520322176,0.0518469381,0.418704044,0.621940307,0.258030754,11.765608,28.7362553,-44.5564174,68.0876334,0.297659732
-3.05,2.4095,0.518141461,0.0497090867,0.420713442,0.615569481,0.25087816,12.4950696,27.5992398,-41.5984465,66.5885857,0.289539132
-3.00933333,2.4095,0.516018873,0.0478778615,0.422179989,0.609857758,0.244733211,13.1932121,26.6321233,-39.0047905,65.3912146,0.282543948
-2.96866667,2.4095,0.513953054,0.0463210903,0.423165385,0.604740723,0.239529919,13.86112,25.8159196,-36.7371526,64.4593926,0.276597831
-2.928,2.4095,0.511942647,0.0450055775,0.423733336,0.600151957,0.235180976,14.499878,25.1313093,-34.7565831,63.7563391,0.271599746
-2.88733333,2.4095,0.509986293,0.0438980993,0.4239476,0.596024987,0.231584108,15.1105707,24.5592389,-33.0246532,63.2457945,0.267432543
-2.84666667,2.4095,0.508082638,0.0429663858,0.423870069,0.592295207,0.228628773,15.6942826,24.0814811,-31.5045531,62.8931182,0.263971503
-2.806,2.4095,0.506230323,0.0421799864,0.423559068,0.588901577,0.226202495,16.2520983,23.6811028,-30.1620102,62.6662068,0.261091984
-2.76533333,2.4095,0.504427991,0.0415109509,0.423068022,0.585787959,0.224196289,16.7851025,23.3428096,-28.9659636,62.5361687,0.258675605
-2.72466667,2.4095,0.502674284,0.0409342931,0.422444544,0.582904025,0.222508853,17.2943798,23.0531567,-27.8889771,62.4777366,0.256614711
-2.684,2.4095,0.500967847,0.0404282383,0.421729956,0.580205738,0.221049452,17.7810147,22.8006354,-26.9074096,62.4694389,0.254815159
-2.64333333,2.4095,0.499307322,0.0399742826,0.420959168,0.577655476,0.219739575,18.2460918,22.5756572,-26.0013832,62.4935669,0.253197645
-2.60266667,2.4095,0.497691351,0.0395571008,0.420160858,0.575221844,0.218513567,18.6906958,22.3704594,-25.154599,62.5359906,0.251697882
-2.562,2.4095,0.496118578,0.0391643471,0.419357868,0.572879288,0.217318459,19.1159113,22.1789579,-24.3540475,62.58587,0.250265924
-2.52133333,2.4095,0.494587645,0.0387863849,0.418567728,0.570607563,0.216113234,19.5228227,21.9965681,-23.5896585,62.6353039,0.248864952
-2.48066667,2.4095,0.493097195,0.0384159789,0.41780326,0.568391131,0.214867729,19.9125149,21.82001,-22.8539189,62.6789486,0.247469723
-2.44,2.4095,0.491645872,0.0380479719,0.417073217,0.566218527,0.21356133,20.2860722,21.6471108,-22.1414854,62.7136298,0.246064863
-2.39933333,2.4095,0.490232317,0.0376789631,0.416382907,0.564081728,0.212181572,20.6445794,21.4766111,-21.4488048,62.7379636,0.244643127
-2.35866667,2.4095,0.488855175,0.0373069996,0.415734799,0.56197555,0.210722731,20.9891211,21.3079808,-20.773754,62.7519961,0.243203688
-2.318,2.4095,0.487513087,0.0369312858,0.415129097,0.559897077,0.20918446,21.3207817,21.1412486,-20.1153041,62.7568676,0.241750516
-2.27733333,2.4095,0.486204697,0.0365519166,0.414564256,0.557845137,0.207570493,21.640646,20.9768443,-19.4732133,62.7545054,0.240290866
-2.23666667,2.4095,0.484928647,0.0361696344,0.414037466,0.555819828,0.20588746,21.9497986,20.815458,-18.8477495,62.7473466,0.23883391
-2.196,2.4095,0.48368358,0.0357856134,0.413545067,0.553822094,0.204143803,22.2493239,20.6579155,-18.2394465,62.7380943,0.237389507
-2.15533333,2.4095,0.48246814,0.0354012704,0.413082925,0.551853355,0.202348821,22.5403067,20.505071,-17.6488939,62.7295073,0.235967146
-2.11466667,2.4095,0.481280968,0.0350181049,0.412646744,0.549915193,0.200511858,22.8238316,20.3577191,-17.0765647,62.7242278,0.234575074
-2.074,2.4095,0.480120709,0.0346375705,0.412232318,0.5480091,0.198641644,23.100983,20.2165274,-16.5226825,62.7246485,0.233219624
-2.03333333,2.4095,0.478986004,0.0342609786,0.41183572,0.546136289,0.196745804,23.3728457,20.0819902,-15.9871318,62.7328232,0.231904773
-1.99266667,2.4095,0.477875497,0.0338894392,0.411453417,0.544297578,0.194830563,23.6405042,19.9544064,-15.4694138,62.7504221,0.230631943
-1.952,2.4095,0.476787831,0.0335238404,0.411082311,0.542493351,0.192900668,23.9050431,19.8338822,-14.9686517,62.7787379,0.229400084
-1.91133333,2.4095,0.475721648,0.0331648706,0.410719696,0.5407236,0.19095954,24.167547,19.7203595,-14.4836473,62.8187414,0.228206028
-1.87066667,2.4095,0.474675591,0.0328130877,0.410363121,0.538988061,0.189009693,24.4291006,19.6136721,-14.0129904,62.8711915,0.227045158
-1.83,2.4095,0.473648304,0.0324690368,0.410010161,0.537286446,0.187053423,24.6907884,19.5136299,-13.5552235,62.9368003,0.225912385
-1.78933333,2.4095,0.472638922,0.032133476,0.409658466,0.535619378,0.185094999,24.9530521,19.420206,-13.1098523,63.0159565,0.224805621
-1.74866667,2.4095,0.471648558,0.0318077161,0.40930658,0.533990536,0.183145199,25.2137621,19.3338624,-12.679912,63.1074362,0.223733444
-1.708,2.4095,0.470678818,0.0314934237,0.408952842,0.532404795,0.181217379,25.4701459,19.2552839,-12.2695171,63.2098089,0.222707975
-1.66733333,2.4095,0.469731308,0.0311923901,0.408595347,0.53086727,0.179325214,25.719431,19.185187,-11.8828445,63.3217065,0.221741347
-1.62666667,2.4095,0.468807634,0.0309063694,0.408232263,0.529383005,0.177481752,25.9588448,19.124218,-11.5239337,63.4416233,0.220844517
-1.586,2.4095,0.467909402,0.030636949,0.407862086,0.527956719,0.175698637,26.1856148,19.0728723,-11.1965279,63.5677576,0.220026319
-1.54533333,2.4095,0.467038218,0.0303854551,0.40748382,0.526592615,0.173985545,26.3969686,19.0314353,-10.9039591,63.6978962,0.219292756
-1.50466667,2.4095,0.466195687,0.0301528983,0.407097092,0.525294282,0.172349843,26.5901335,18.9999473,-10.649079,63.8293459,0.218646565
-1.464,2.4095,0.465383416,0.0299399606,0.406702172,0.524064661,0.170796497,26.762337,18.9781931,-10.4342379,63.9589119,0.218087052
-1.42333333,2.4095,0.464603011,0.0297470297,0.406299904,0.522906118,0.169328236,26.9108067,18.9657157,-10.2613129,64.0829264,0.217610202
-1.38266667,2.4095,0.463856078,0.02957428,0.405891554,0.521820601,0.167945992,27.0327701,18.961856,-10.1317848,64.197325,0.217209069
-1.342,2.4095,0.463144222,0.0294218047,0.405478544,0.520809899,0.166649608,27.1254545,18.9658169,-10.0468635,64.2977726,0.216874419
-1.30133333,2.4095,0.46246905,0.0292897964,0.405062104,0.519875996,0.165438817,27.1860876,18.9767505,-10.00766,64.3798351,0.216595639
-1.26066667,2.4095,0.461832167,0.029178778,0.404642813,0.519021521,0.164314473,27.2118967,18.9938699,-10.0154042,64.4391975,0.216361869
-1.22,2.4095,0.46123518,0.0290898809,0.404220061,0.518250299,0.163280021,27.2001093,19.0165815,-10.0717056,64.4719243,0.216163375
-1.17933333,2.4095,0.460679695,0.0290251684,0.40379141,0.51756798,0.162343176,27.147953,19.0446403,-10.1788562,64.4747622,0.215993112
-1.13866667,2.4095,0.460167317,0.0289879976,0.403351885,0.516982748,0.161517758,27.0526552,19.0783239,-10.3401724,64.4454828,0.215848497
-1.098,2.4095,0.459699652,0.0289834132,0.402893206,0.516506098,0.160825628,26.9114434,19.1186265,-10.560376,64.3832628,0.215733343
-1.05733333,2.4095,0.459278307,0.0290185583,0.402402978,0.516153637,0.160298621,26.721545,19.1674711,-10.846008,64.289098,0.215659937
-1.01666667,2.4095,0.458904888,0.0291030819,0.401863895,0.51594588,0.159980328,26.4801876,19.2279339,-11.2058702,64.1662455,0.2156512
-0.976,2.4095,0.458581,0.0292495116,0.40125301,0.515908989,0.159927535,26.1845987,19.3044782,-11.6514832,64.0206806,0.215742832
-0.935333333,2.4095,0.458308249,0.0294735482,0.400541156,0.516075342,0.160211034,25.8320057,19.4031854,-12.1975388,63.8615501,0.215985293
-0.894666667,2.4095,0.458088241,0.029794228,0.399692627,0.516483855,0.160915499,25.419636,19.5319679,-12.8623176,63.7015896,0.216445393
-0.854,2.4095,0.457922583,0.03023389,0.398665247,0.517179919,0.162138065,24.9447172,19.7007411,-13.6680257,63.5574602,0.21720718
-0.813333333,2.4095,0.45781288,0.0308178899,0.397410926,0.518214834,0.163985316,24.4044768,19.9215239,-14.6409925,63.4499462,0.218371726
-0.772666667,2.4095,0.457760738,0.0315740253,0.395876786,0.519644691,0.166568544,23.7961423,20.2084329,-15.8116583,63.4039429,0.220055378
-0.732,2.4095,0.457767764,0.0325316772,0.394006848,0.521528679,0.16999741,23.116941,20.5775334,-17.2142834,63.4481654,0.22238606
-0.691333333,2.4095,0.457835562,0.0337207342,0.391744138,0.523926987,0.174372508,22.3641006,21.0465224,-18.8863254,63.6145266,0.225497389
-0.650666667,2.4095,0.45796574,0.0351704245,0.389032975,0.526898505,0.179777681,21.5348484,21.6342363,-20.8674755,63.9371724,0.22952066
-0.61,2.4095,0.458159903,0.0369082197,0.385821122,0.530498684,0.186273112,20.626412,22.3600109,-23.1984039,64.451228,0.234575234
-0.569333333,2.4095,0.458419657,0.03895897,0.382061479,0.534777835,0.193890185,19.6360189,23.242957,-25.9193398,65.1913775,0.240758314
-0.528666667,2.4095,0.458746608,0.0413443827,0.377713107,0.539780109,0.202628775,18.5608964,24.3012432,-29.0686649,66.1904578,0.248135484
-0.488,2.4095,0.459142362,0.0440828767,0.372741511,0.545543212,0.212457148,17.3982722,25.5514853,-32.6817188,67.4782632,0.256733433
-0.447333333,2.4095,0.459608525,0.0471897684,0.367118278,0.552098771,0.223314193,16.1453737,27.0083267,-36.789974,69.0807214,0.266535984
-0.406666667,2.4095,0.460146703,0.0506776939,0.360820248,0.559473157,0.235113423,14.7994283,28.6842478,-41.4206642,71.0195209,0.277483992
-0.366,2.4095,0.460758501,0.0545571517,0.353828449,0.567688554,0.247748045,13.3576636,30.5895992,-46.5968492,73.3121764,0.289478956
-0.325333333,2.4095,0.461445527,0.0588370698,0.346126989,0.576764065,0.261096485,11.817307,32.7328124,-52.3378264,75.9724405,0.302389624
-0.284666667,2.4095,0.462209386,0.0635253241,0.337702039,0.586716733,0.275027887,10.1755861,35.1207191,-58.6597584,79.0109305,0.316060547
-0.244,2.4095,0.463051683,0.0686291727,0.328540976,0.59756239,0.289407267,8.42972818,37.7589146,-65.5763846,82.4358409,0.33032145
-0.203333333,2.4095,0.463974025,0.0741555926,0.318631735,0.609316316,0.304100113,6.57696087,40.6521125,-73.0997155,86.2536372,0.344996448
-0.162666667,2.4095,0.464978018,0.0801115247,0.307962315,0.621993721,0.318976329,4.61451162,43.804455,-81.2406425,90.4696657,0.359912336
-0.122,2.4095,0.466065268,0.0865040399,0.296520465,0.635610071,0.333913455,2.5396079,47.2197666,-90.0094341,95.0886499,0.37490548
-0.0813333333,2.4095,0.46723738,0.093340444,0.284293472,0.650181289,0.348799159,0.349477196,50.9017464,-99.4161125,100.115067,0.389827047
-0.0406666667,2.4095,0.468495962,0.100628336,0.271268047,0.665723876,0.363532999,-1.95865301,54.8541054,-109.470724,105.553418,0.404546534
0,2.4095,0.474230173,0.0669492465,0.343012061,0.605448284,0.26821999,0,0,0,0,0
0.0406666667,2.4095,0.472413268,0.0596370624,0.355526773,0.589299762,0.215446673,1.95865301,54.8541054,-105.553418,109.470724,0.404546534
0.0813333333,2.4095,0.466538426,0.0548869776,0.358961927,0.574114925,0.205104356,-0.349477196,50.9017464,-100.115067,99.4161125,0.389827047
0.122,2.4095,0.460986052,0.0505574581,0.361895255,0.560076849,0.195156383,-2.5396079,47.2197666,-95.0886499,90.0094341,0.37490548
0.162666667,2.4095,0.455748995,0.0466473276,0.364321913,0.547176077,0.185733493,-4.61451162,43.804455,-90.4696657,81.2406425,0.359912336
0.203333333,2.4095,0.450820104,0.0431545683,0.366238704,0.535401503,0.176969917,-6.57696087,40.6521125,-86.2536372,73.0997155,0.344996448
0.244,2.4095,0.446192227,0.0400753436,0.367645997,0.524738457,0.168996583,-8.42972818,37.7589146,-82.4358409,65.5763846,0.33032145
0.284666667,2.4095,0.441858214,0.037402767,0.368550137,0.51516629,0.161932334,-10.1755861,35.1207191,-79.0109305,58.6597584,0.316060547
0.325333333,2.4095,0.437810913,0.0351255334,0.368966133,0.506655694,0.155873726,-11.817307,32.7328124,-75.9724405,52.3378264,0.302389624
0.366,2.4095,0.434043174,0.0332266469,0.368920143,0.499166205,0.150884651,-13.3576636,30.5895992,-73.3121764,46.5968492,0.289478956
0.406666667,2.4095,0.430547846,0.0316825718,0.368451146,0.492644546,0.146987705,-14.7994283,28.6842478,-71.0195209,41.4206642,0.277483992
0.447333333,2.4095,0.427317777,0.030463135,0.36761113,0.487024425,0.144159436,-16.1453737,27.0083267,-69.0807214,36.789974,0.266535984
0.488,2.4095,0.424345817,0.0295323647,0.366463446,0.482228189,0.142331047,-17.3982722,25.5514853,-67.4782632,32.6817188,0.256733433
0.528666667,2.4095,0.421624815,0.0288502027,0.365079457,0.478170173,0.141394813,-18.5608964,24.3012432,-66.1904578,29.0686649,0.248135484
0.569333333,2.4095,0.419147619,0.0283747672,0.363534097,0.474761141,0.141214946,-19.6360189,23.242957,-65.1913775,25.9193398,0.240758314
0.61,2.4095,0.416907079,0.0280647085,0.361901261,0.471912897,0.141640551,-20.626412,22.3600109,-64.451228,23.1984039,0.234575234
0.650666667,2.4095,0.414896043,0.0278812406,0.360249816,0.469542271,0.142518177,-21.5348484,21.6342363,-63.9371724,20.8674755,0.22952066
0.691333333,2.4095,0.413107361,0.0277895929,0.35864076,0.467573962,0.143702121,-22.3641006,21.0465224,-63.6145266,18.8863254,0.225497389
0.732,2.4095,0.411533882,0.0277598233,0.357125628,0.465942136,0.145061628,-23.116941,20.5775334,-63.4481654,17.2142834,0.22238606
0.772666667,2.4095,0.410168454,0.0277670739,0.355745989,0.464590918,0.146484999,-23.7961423,20.2084329,-63.4039429,15.8116583,0.220055378
0.813333333,2.4095,0.409003926,0.0277914193,0.354533745,0.463474107,0.147881139,-24.4044768,19.9215239,-63.4499462,14.6409925,0.218371726
0.854,2.4095,0.408033148,0.0278174621,0.353511925,0.462554372,0.149179264,-24.9447172,19.7007411,-63.5574602,13.6680257,0.21720718
